 ******* Program HYDRUS
 ******* None                                                                    
 Date:   0.**.    Time: ***:**:**
 Units: L = cm   , T = days , M = mmol 

       Time          rTop        rRoot        vTop         vRoot        vBot       sum(rTop)   sum(rRoot)    sum(vTop)   sum(vRoot)    sum(vBot)      hTop         hRoot        hBot        RunOff    sum(RunOff)     Volume     sum(Infil)    sum(Evap) TLevel Cum(WTrans)  SnowLayer
        [T]         [L/T]        [L/T]        [L/T]        [L/T]        [L/T]         [L]          [L]          [L]         [L]           [L]         [L]           [L]         [L]          [L/T]         [L]          [L]          [L]          [L]

     625.0000  0.00000E+00  0.69467E-01 -0.81329E-07  0.69467E-01 -0.99663E-01 -0.14974E+03  0.13347E+03 -0.14975E+03  0.11579E+03 -0.26222E+02 -0.19086E+03 -0.18227E+03 -0.23100E+03  0.00000E+00  0.84178E-02  0.19895E+02  0.15766E+03  0.79466E+01   4619  0.00000E+00      0.000
     626.0000  0.32111E-01  0.21344E+00  0.32110E-01  0.21344E+00 -0.12531E+00 -0.14971E+03  0.13368E+03 -0.14972E+03  0.11601E+03 -0.26342E+02 -0.22121E+03 -0.20559E+03 -0.21667E+03  0.00000E+00  0.84178E-02  0.19578E+02  0.15766E+03  0.79775E+01   4621  0.00000E+00      0.000
     627.0000  0.56876E-01  0.20042E+00  0.56876E-01  0.20042E+00 -0.13747E+00 -0.14965E+03  0.13389E+03 -0.14967E+03  0.11621E+03 -0.26477E+02 -0.25230E+03 -0.22959E+03 -0.20911E+03  0.00000E+00  0.84178E-02  0.19179E+02  0.15766E+03  0.80346E+01   4623  0.00000E+00      0.000
     628.0000  0.43992E-01  0.19113E+00  0.44224E-01  0.19113E+00 -0.13994E+00 -0.14961E+03  0.13408E+03 -0.14962E+03  0.11640E+03 -0.26617E+02 -0.27798E+03 -0.25063E+03 -0.20810E+03  0.00000E+00  0.84178E-02  0.18794E+02  0.15766E+03  0.80788E+01   4624  0.00000E+00      0.000
     629.0000  0.00000E+00  0.12802E+00  0.15785E-02  0.12802E+00 -0.13676E+00 -0.14961E+03  0.13420E+03 -0.14962E+03  0.11653E+03 -0.26754E+02 -0.29027E+03 -0.26591E+03 -0.20949E+03  0.00000E+00  0.84178E-02  0.18466E+02  0.15766E+03  0.80804E+01   4625  0.00000E+00      0.000
     630.0000  0.00000E+00  0.13389E+00 -0.14737E-03  0.13389E+00 -0.13122E+00 -0.14961E+03  0.13434E+03 -0.14962E+03  0.11666E+03 -0.26885E+02 -0.29882E+03 -0.27538E+03 -0.21261E+03  0.00000E+00  0.84178E-02  0.18207E+02  0.15766E+03  0.80804E+01   4626  0.00000E+00      0.000
     631.0000 -0.22830E+00  0.13011E+00 -0.22831E+00  0.13011E+00 -0.12460E+00 -0.14984E+03  0.13447E+03 -0.14985E+03  0.11679E+03 -0.27013E+02 -0.25147E+03 -0.26181E+03 -0.21629E+03  0.00000E+00  0.84188E-02  0.18178E+02  0.15789E+03  0.80821E+01   4639  0.00000E+00      0.000
     632.0000 -0.37390E-02  0.14245E+00 -0.37387E-02  0.14245E+00 -0.11715E+00 -0.14984E+03  0.13461E+03 -0.14985E+03  0.11693E+03 -0.27133E+02 -0.29323E+03 -0.27651E+03 -0.22066E+03  0.00000E+00  0.84218E-02  0.17919E+02  0.15790E+03  0.80883E+01   4652  0.00000E+00      0.000
     633.0000  0.24455E-01  0.18639E+00  0.24455E-01  0.18639E+00 -0.10975E+00 -0.14982E+03  0.13480E+03 -0.14983E+03  0.11712E+03 -0.27245E+02 -0.32653E+03 -0.29667E+03 -0.22500E+03  0.00000E+00  0.84218E-02  0.17607E+02  0.15790E+03  0.81125E+01   4655  0.00000E+00      0.000
     634.0000 -0.16400E+01  0.62577E-01 -0.16400E+01  0.62577E-01 -0.10249E+00 -0.15146E+03  0.13486E+03 -0.15147E+03  0.11718E+03 -0.27351E+02 -0.13181E+03 -0.17413E+03 -0.22926E+03  0.00000E+00  0.84528E-02  0.19077E+02  0.15954E+03  0.81125E+01   4671  0.00000E+00      0.000
     635.0000 -0.10000E-01  0.87525E-01 -0.99996E-02  0.87525E-01 -0.96959E-01 -0.15147E+03  0.13495E+03 -0.15148E+03  0.11727E+03 -0.27450E+02 -0.20546E+03 -0.20110E+03 -0.23249E+03  0.00000E+00  0.84590E-02  0.18901E+02  0.15955E+03  0.81125E+01   4684  0.00000E+00      0.000
     636.0000  0.00000E+00  0.81671E-01  0.64332E-06  0.81671E-01 -0.98317E-01 -0.15147E+03  0.13503E+03 -0.15148E+03  0.11735E+03 -0.27547E+02 -0.23005E+03 -0.22037E+03 -0.23170E+03  0.00000E+00  0.84590E-02  0.18720E+02  0.15955E+03  0.81125E+01   4687  0.00000E+00      0.000
     637.0000  0.45670E-02  0.12844E+00  0.45673E-02  0.12844E+00 -0.10260E+00 -0.15146E+03  0.13516E+03 -0.15147E+03  0.11748E+03 -0.27649E+02 -0.24976E+03 -0.23633E+03 -0.22931E+03  0.00000E+00  0.84590E-02  0.18501E+02  0.15955E+03  0.81167E+01   4689  0.00000E+00      0.000
     638.0000  0.68710E-01  0.17788E+00  0.68711E-01  0.17788E+00 -0.10519E+00 -0.15139E+03  0.13534E+03 -0.15141E+03  0.11766E+03 -0.27754E+02 -0.28825E+03 -0.26067E+03 -0.22775E+03  0.00000E+00  0.84590E-02  0.18175E+02  0.15955E+03  0.81848E+01   4691  0.00000E+00      0.000
     639.0000  0.55146E-01  0.18354E+00  0.55005E-01  0.18354E+00 -0.10455E+00 -0.15134E+03  0.13552E+03 -0.15135E+03  0.11784E+03 -0.27858E+02 -0.31703E+03 -0.28253E+03 -0.22827E+03  0.00000E+00  0.84590E-02  0.17837E+02  0.15955E+03  0.82398E+01   4692  0.00000E+00      0.000
     640.0000  0.00000E+00  0.18680E+00 -0.81401E-04  0.18680E+00 -0.10143E+00 -0.15134E+03  0.13571E+03 -0.15135E+03  0.11803E+03 -0.27960E+02 -0.32896E+03 -0.29894E+03 -0.22998E+03  0.00000E+00  0.84590E-02  0.17552E+02  0.15955E+03  0.82398E+01   4693  0.00000E+00      0.000
     641.0000  0.27434E-01  0.14267E+00  0.28537E-01  0.14267E+00 -0.96571E-01 -0.15131E+03  0.13585E+03 -0.15132E+03  0.11817E+03 -0.28056E+02 -0.36142E+03 -0.32078E+03 -0.23280E+03  0.00000E+00  0.84590E-02  0.17242E+02  0.15955E+03  0.82684E+01   4694  0.00000E+00      0.000
     642.0000 -0.28500E+01  0.19244E-01 -0.28500E+01  0.19244E-01 -0.91012E-01 -0.15416E+03  0.13587E+03 -0.15417E+03  0.11819E+03 -0.28150E+02 -0.99055E+02 -0.13167E+03 -0.23600E+03  0.00000E+00  0.84899E-02  0.19977E+02  0.16240E+03  0.82684E+01   4714  0.00000E+00      0.000
     643.0000 -0.58000E+00  0.96884E-01 -0.58000E+00  0.96884E-01 -0.89327E-01 -0.15474E+03  0.13596E+03 -0.15475E+03  0.11829E+03 -0.28239E+02 -0.14047E+03 -0.14739E+03 -0.23693E+03  0.00000E+00  0.85092E-02  0.20372E+02  0.16298E+03  0.82684E+01   4727  0.00000E+00      0.000
     644.0000  0.58716E-01  0.16539E+00  0.58717E-01  0.16539E+00 -0.10967E+00 -0.15468E+03  0.13613E+03 -0.15469E+03  0.11845E+03 -0.28340E+02 -0.19246E+03 -0.18042E+03 -0.22503E+03  0.00000E+00  0.85092E-02  0.20065E+02  0.16298E+03  0.83266E+01   4731  0.00000E+00      0.000
     645.0000  0.53813E-01  0.14120E+00  0.53813E-01  0.14120E+00 -0.13364E+00 -0.15463E+03  0.13627E+03 -0.15464E+03  0.11859E+03 -0.28468E+02 -0.21965E+03 -0.20272E+03 -0.21178E+03  0.00000E+00  0.85092E-02  0.19733E+02  0.16298E+03  0.83807E+01   4733  0.00000E+00      0.000
     646.0000  0.20612E-01  0.15658E+00  0.20612E-01  0.15658E+00 -0.14535E+00 -0.15461E+03  0.13643E+03 -0.15462E+03  0.11875E+03 -0.28611E+02 -0.23778E+03 -0.22062E+03 -0.20450E+03  0.00000E+00  0.85092E-02  0.19421E+02  0.16300E+03  0.84211E+01   4735  0.00000E+00      0.000
     647.0000  0.80799E-01  0.14521E+00  0.81083E-01  0.14521E+00 -0.14776E+00 -0.15453E+03  0.13657E+03 -0.15454E+03  0.11890E+03 -0.28759E+02 -0.26886E+03 -0.24137E+03 -0.20356E+03  0.00000E+00  0.85092E-02  0.19035E+02  0.16300E+03  0.85022E+01   4736  0.00000E+00      0.000
     648.0000  0.75001E-01  0.14395E+00  0.75032E-01  0.14395E+00 -0.14443E+00 -0.15445E+03  0.13672E+03 -0.15446E+03  0.11904E+03 -0.28903E+02 -0.29282E+03 -0.25991E+03 -0.20503E+03  0.00000E+00  0.85092E-02  0.18671E+02  0.16300E+03  0.85772E+01   4737  0.00000E+00      0.000
     649.0000 -0.86569E-01  0.15352E+00 -0.86569E-01  0.15352E+00 -0.13924E+00 -0.15454E+03  0.13687E+03 -0.15455E+03  0.11919E+03 -0.29045E+02 -0.27287E+03 -0.26304E+03 -0.20770E+03  0.00000E+00  0.85116E-02  0.18462E+02  0.16316E+03  0.86506E+01   4750  0.00000E+00      0.000
     650.0000  0.85364E-01  0.13686E+00  0.85364E-01  0.13686E+00 -0.13211E+00 -0.15445E+03  0.13701E+03 -0.15446E+03  0.11933E+03 -0.29180E+02 -0.32393E+03 -0.28429E+03 -0.21189E+03  0.00000E+00  0.85116E-02  0.18101E+02  0.16316E+03  0.87361E+01   4753  0.00000E+00      0.000
     651.0000  0.91694E-01  0.13069E+00  0.91694E-01  0.13069E+00 -0.12406E+00 -0.15436E+03  0.13714E+03 -0.15437E+03  0.11946E+03 -0.29305E+02 -0.35898E+03 -0.30567E+03 -0.21663E+03  0.00000E+00  0.85116E-02  0.17751E+02  0.16316E+03  0.88278E+01   4755  0.00000E+00      0.000
     652.0000  0.68010E-01  0.13752E+00  0.68010E-01  0.13752E+00 -0.11552E+00 -0.15429E+03  0.13728E+03 -0.15430E+03  0.11960E+03 -0.29423E+02 -0.38112E+03 -0.32411E+03 -0.22162E+03  0.00000E+00  0.85116E-02  0.17431E+02  0.16317E+03  0.89058E+01   4757  0.00000E+00      0.000
     653.0000  0.76742E-01  0.12098E+00  0.77155E-01  0.12098E+00 -0.10660E+00 -0.15422E+03  0.13740E+03 -0.15423E+03  0.11972E+03 -0.29530E+02 -0.41604E+03 -0.34476E+03 -0.22686E+03  0.00000E+00  0.85116E-02  0.17110E+02  0.16317E+03  0.89829E+01   4758  0.00000E+00      0.000
     654.0000  0.48455E-01  0.11988E+00  0.48482E-01  0.11989E+00 -0.97522E-01 -0.15417E+03  0.13752E+03 -0.15418E+03  0.11984E+03 -0.29627E+02 -0.42766E+03 -0.35909E+03 -0.23217E+03  0.00000E+00  0.85116E-02  0.16844E+02  0.16317E+03  0.90314E+01   4759  0.00000E+00      0.000
     655.0000  0.32993E-01  0.14823E+00  0.32284E-01  0.14823E+00 -0.88350E-01 -0.15413E+03  0.13766E+03 -0.15415E+03  0.11999E+03 -0.29716E+02 -0.43743E+03 -0.37169E+03 -0.23757E+03  0.00000E+00  0.85116E-02  0.16602E+02  0.16317E+03  0.90637E+01   4760  0.00000E+00      0.000
     656.0000 -0.40000E+00  0.61883E-01 -0.40000E+00  0.61883E-01 -0.79726E-01 -0.15453E+03  0.13773E+03 -0.15455E+03  0.12005E+03 -0.29799E+02 -0.26298E+03 -0.30964E+03 -0.24364E+03  0.00000E+00  0.85332E-02  0.16856E+02  0.16357E+03  0.90637E+01   4773  0.00000E+00      0.000
     657.0000  0.45169E-01  0.11779E+00  0.45169E-01  0.11779E+00 -0.75254E-01 -0.15449E+03  0.13784E+03 -0.15450E+03  0.12017E+03 -0.29876E+02 -0.35183E+03 -0.32774E+03 -0.25032E+03  0.00000E+00  0.85332E-02  0.16631E+02  0.16357E+03  0.91085E+01   4777  0.00000E+00      0.000
     658.0000  0.65332E-01  0.85689E-01  0.65332E-01  0.85689E-01 -0.71349E-01 -0.15442E+03  0.13793E+03 -0.15444E+03  0.12025E+03 -0.29948E+02 -0.39426E+03 -0.34799E+03 -0.25615E+03  0.00000E+00  0.85332E-02  0.16397E+02  0.16357E+03  0.91741E+01   4779  0.00000E+00      0.000
     659.0000  0.92652E-01  0.93163E-01  0.92652E-01  0.93163E-01 -0.67853E-01 -0.15433E+03  0.13802E+03 -0.15434E+03  0.12035E+03 -0.30016E+02 -0.45044E+03 -0.37302E+03 -0.26146E+03  0.00000E+00  0.85332E-02  0.16146E+02  0.16357E+03  0.92667E+01   4781  0.00000E+00      0.000
     660.0000  0.75743E-01  0.89996E-01  0.75822E-01  0.89996E-01 -0.64626E-01 -0.15426E+03  0.13811E+03 -0.15427E+03  0.12044E+03 -0.30081E+02 -0.48433E+03 -0.39454E+03 -0.26637E+03  0.00000E+00  0.85332E-02  0.15912E+02  0.16357E+03  0.93425E+01   4782  0.00000E+00      0.000
     661.0000  0.78428E-01  0.96466E-01  0.78266E-01  0.96466E-01 -0.61449E-01 -0.15418E+03  0.13821E+03 -0.15419E+03  0.12053E+03 -0.30143E+02 -0.52822E+03 -0.41690E+03 -0.27113E+03  0.00000E+00  0.85332E-02  0.15682E+02  0.16357E+03  0.94208E+01   4783  0.00000E+00      0.000
     662.0000  0.00000E+00  0.29286E-01  0.16794E-02  0.29286E-01 -0.58327E-01 -0.15418E+03  0.13824E+03 -0.15419E+03  0.12056E+03 -0.30201E+02 -0.48829E+03 -0.42247E+03 -0.27585E+03  0.00000E+00  0.85332E-02  0.15528E+02  0.16357E+03  0.94224E+01   4784  0.00000E+00      0.000
     663.0000  0.24130E-02  0.78920E-01  0.11722E-02  0.78920E-01 -0.55228E-01 -0.15417E+03  0.13832E+03 -0.15419E+03  0.12064E+03 -0.30256E+02 -0.46845E+03 -0.41698E+03 -0.28051E+03  0.00000E+00  0.85332E-02  0.15441E+02  0.16357E+03  0.94236E+01   4785  0.00000E+00      0.000
     664.0000  0.00000E+00  0.36332E-01  0.10647E-02  0.36332E-01 -0.52168E-01 -0.15417E+03  0.13835E+03 -0.15419E+03  0.12068E+03 -0.30308E+02 -0.47031E+03 -0.42380E+03 -0.28513E+03  0.00000E+00  0.85332E-02  0.15310E+02  0.16357E+03  0.94247E+01   4786  0.00000E+00      0.000
     665.0000  0.00000E+00  0.29759E-01  0.16432E-03  0.29759E-01 -0.49155E-01 -0.15417E+03  0.13838E+03 -0.15419E+03  0.12071E+03 -0.30357E+02 -0.46149E+03 -0.42101E+03 -0.28967E+03  0.00000E+00  0.85332E-02  0.15224E+02  0.16357E+03  0.94248E+01   4787  0.00000E+00      0.000
     666.0000  0.17441E-01  0.62876E-01  0.16613E-01  0.62876E-01 -0.46200E-01 -0.15416E+03  0.13845E+03 -0.15417E+03  0.12077E+03 -0.30404E+02 -0.47008E+03 -0.42391E+03 -0.29412E+03  0.00000E+00  0.85332E-02  0.15131E+02  0.16357E+03  0.94414E+01   4788  0.00000E+00      0.000
     667.0000  0.15049E-01  0.90954E-01  0.14347E-01  0.90954E-01 -0.43298E-01 -0.15414E+03  0.13854E+03 -0.15415E+03  0.12086E+03 -0.30447E+02 -0.48028E+03 -0.43192E+03 -0.29850E+03  0.00000E+00  0.85332E-02  0.15010E+02  0.16357E+03  0.94558E+01   4789  0.00000E+00      0.000
     668.0000 -0.10000E-01  0.85213E-01 -0.99999E-02  0.85213E-01 -0.40366E-01 -0.15415E+03  0.13862E+03 -0.15416E+03  0.12095E+03 -0.30489E+02 -0.47500E+03 -0.43878E+03 -0.30292E+03  0.00000E+00  0.85347E-02  0.14893E+02  0.16358E+03  0.94558E+01   4802  0.00000E+00      0.000
     669.0000 -0.24000E+00  0.10830E+00 -0.24000E+00  0.10830E+00 -0.38021E-01 -0.15439E+03  0.13873E+03 -0.15440E+03  0.12105E+03 -0.30527E+02 -0.34532E+03 -0.40283E+03 -0.30818E+03  0.00000E+00  0.85404E-02  0.14986E+02  0.16382E+03  0.94558E+01   4815  0.00000E+00      0.000
     670.0000  0.00000E+00  0.52520E-01  0.15471E-06  0.52520E-01 -0.36694E-01 -0.15439E+03  0.13878E+03 -0.15440E+03  0.12111E+03 -0.30565E+02 -0.42114E+03 -0.41013E+03 -0.31341E+03  0.00000E+00  0.85404E-02  0.14882E+02  0.16382E+03  0.94561E+01   4819  0.00000E+00      0.000
     671.0000 -0.68790E+00  0.68366E-01 -0.68790E+00  0.68366E-01 -0.35452E-01 -0.15508E+03  0.13885E+03 -0.15509E+03  0.12117E+03 -0.30601E+02 -0.22253E+03 -0.31430E+03 -0.31830E+03  0.00000E+00  0.85444E-02  0.15466E+02  0.16452E+03  0.94682E+01   4833  0.00000E+00      0.000
     672.0000 -0.10000E-01  0.39747E-01 -0.99997E-02  0.39747E-01 -0.34288E-01 -0.15509E+03  0.13889E+03 -0.15510E+03  0.12121E+03 -0.30635E+02 -0.30983E+03 -0.32137E+03 -0.32287E+03  0.00000E+00  0.85516E-02  0.15401E+02  0.16453E+03  0.94682E+01   4846  0.00000E+00      0.000
     673.0000  0.50707E-01  0.67769E-01  0.50707E-01  0.67769E-01 -0.33279E-01 -0.15504E+03  0.13896E+03 -0.15505E+03  0.12128E+03 -0.30669E+02 -0.36557E+03 -0.34630E+03 -0.32682E+03  0.00000E+00  0.85516E-02  0.15256E+02  0.16453E+03  0.95188E+01   4849  0.00000E+00      0.000
     674.0000  0.14830E-02  0.54085E-01  0.14833E-02  0.54085E-01 -0.32503E-01 -0.15504E+03  0.13901E+03 -0.15505E+03  0.12134E+03 -0.30702E+02 -0.37350E+03 -0.35876E+03 -0.32982E+03  0.00000E+00  0.85516E-02  0.15163E+02  0.16453E+03  0.95204E+01   4851  0.00000E+00      0.000
     675.0000 -0.14676E+00  0.81594E-01 -0.14676E+00  0.81594E-01 -0.31912E-01 -0.15518E+03  0.13910E+03 -0.15520E+03  0.12142E+03 -0.30734E+02 -0.32589E+03 -0.35048E+03 -0.33222E+03  0.00000E+00  0.85584E-02  0.15196E+02  0.16472E+03  0.95636E+01   4864  0.00000E+00      0.000
     676.0000 -0.85596E-01  0.63365E-01 -0.85596E-01  0.63365E-01 -0.31464E-01 -0.15527E+03  0.13916E+03 -0.15528E+03  0.12148E+03 -0.30765E+02 -0.33509E+03 -0.34939E+03 -0.33399E+03  0.00000E+00  0.85630E-02  0.15187E+02  0.16484E+03  0.95980E+01   4877  0.00000E+00      0.000
     677.0000 -0.94000E+00  0.35656E-01 -0.94000E+00  0.35656E-01 -0.31094E-01 -0.15621E+03  0.13919E+03 -0.15622E+03  0.12152E+03 -0.30797E+02 -0.18007E+03 -0.25029E+03 -0.33545E+03  0.00000E+00  0.85699E-02  0.16060E+02  0.16578E+03  0.95980E+01   4890  0.00000E+00      0.000
     678.0000 -0.84000E+00  0.18023E-01 -0.84000E+00  0.18023E-01 -0.30802E-01 -0.15705E+03  0.13921E+03 -0.15706E+03  0.12153E+03 -0.30828E+02 -0.16350E+03 -0.20346E+03 -0.33658E+03  0.00000E+00  0.86797E-02  0.16846E+02  0.16662E+03  0.95980E+01   4894  0.00000E+00      0.000
     679.0000  0.57642E-01  0.50063E-01  0.57642E-01  0.50063E-01 -0.30900E-01 -0.15699E+03  0.13926E+03 -0.15701E+03  0.12158E+03 -0.30858E+02 -0.23573E+03 -0.23214E+03 -0.33613E+03  0.00000E+00  0.86797E-02  0.16718E+02  0.16662E+03  0.96554E+01   4897  0.00000E+00      0.000
     680.0000  0.16957E-01  0.54025E-01  0.16957E-01  0.54025E-01 -0.31924E-01 -0.15698E+03  0.13932E+03 -0.15699E+03  0.12164E+03 -0.30890E+02 -0.26132E+03 -0.25352E+03 -0.33203E+03  0.00000E+00  0.86797E-02  0.16618E+02  0.16662E+03  0.96723E+01   4899  0.00000E+00      0.000
     681.0000  0.00000E+00  0.41952E-01 -0.35880E-06  0.41952E-01 -0.33682E-01 -0.15698E+03  0.13936E+03 -0.15699E+03  0.12168E+03 -0.30923E+02 -0.27769E+03 -0.26896E+03 -0.32521E+03  0.00000E+00  0.86797E-02  0.16537E+02  0.16662E+03  0.96724E+01   4901  0.00000E+00      0.000
     682.0000  0.00000E+00  0.22735E-01  0.48018E-03  0.22735E-01 -0.35628E-01 -0.15698E+03  0.13938E+03 -0.15699E+03  0.12170E+03 -0.30959E+02 -0.29017E+03 -0.28011E+03 -0.31780E+03  0.00000E+00  0.86797E-02  0.16459E+02  0.16662E+03  0.96729E+01   4902  0.00000E+00      0.000
     683.0000 -0.68000E+00  0.14520E-01 -0.68000E+00  0.14520E-01 -0.37376E-01 -0.15766E+03  0.13940E+03 -0.15767E+03  0.12172E+03 -0.30995E+02 -0.18544E+03 -0.22602E+03 -0.31076E+03  0.00000E+00  0.86818E-02  0.17088E+02  0.16730E+03  0.96729E+01   4915  0.00000E+00      0.000
     684.0000 -0.70000E-01  0.17541E-01 -0.70000E-01  0.17541E-01 -0.38952E-01 -0.15773E+03  0.13941E+03 -0.15774E+03  0.12174E+03 -0.31034E+02 -0.23252E+03 -0.23643E+03 -0.30508E+03  0.00000E+00  0.86826E-02  0.17102E+02  0.16737E+03  0.96729E+01   4928  0.00000E+00      0.000
     685.0000  0.25128E-01  0.41238E-01  0.25129E-01  0.41238E-01 -0.42139E-01 -0.15770E+03  0.13945E+03 -0.15771E+03  0.12178E+03 -0.31075E+02 -0.26445E+03 -0.25497E+03 -0.30026E+03  0.00000E+00  0.86826E-02  0.17001E+02  0.16737E+03  0.96979E+01   4931  0.00000E+00      0.000
     686.0000  0.54428E-01  0.32651E-01  0.54427E-01  0.32651E-01 -0.45671E-01 -0.15765E+03  0.13949E+03 -0.15766E+03  0.12181E+03 -0.31120E+02 -0.29048E+03 -0.27257E+03 -0.29499E+03  0.00000E+00  0.86826E-02  0.16866E+02  0.16737E+03  0.97524E+01   4933  0.00000E+00      0.000
     687.0000 -0.52730E-01  0.65295E-01 -0.52730E-01  0.65295E-01 -0.48957E-01 -0.15770E+03  0.13955E+03 -0.15771E+03  0.12187E+03 -0.31167E+02 -0.28396E+03 -0.27941E+03 -0.28999E+03  0.00000E+00  0.86907E-02  0.16806E+02  0.16743E+03  0.97597E+01   4946  0.00000E+00      0.000
     688.0000  0.68959E-01  0.21207E-01  0.68959E-01  0.21207E-01 -0.51455E-01 -0.15763E+03  0.13957E+03 -0.15764E+03  0.12190E+03 -0.31218E+02 -0.32119E+03 -0.29487E+03 -0.28625E+03  0.00000E+00  0.86907E-02  0.16654E+02  0.16743E+03  0.98289E+01   4949  0.00000E+00      0.000
     689.0000  0.53548E-01  0.23156E-01  0.53548E-01  0.23156E-01 -0.52988E-01 -0.15758E+03  0.13960E+03 -0.15759E+03  0.12192E+03 -0.31271E+02 -0.33512E+03 -0.30654E+03 -0.28400E+03  0.00000E+00  0.86907E-02  0.16525E+02  0.16743E+03  0.98824E+01   4951  0.00000E+00      0.000
     690.0000  0.53388E-01  0.32486E-01  0.53388E-01  0.32486E-01 -0.53734E-01 -0.15752E+03  0.13963E+03 -0.15753E+03  0.12195E+03 -0.31324E+02 -0.35041E+03 -0.31844E+03 -0.28282E+03  0.00000E+00  0.86907E-02  0.16390E+02  0.16743E+03  0.99357E+01   4953  0.00000E+00      0.000
     691.0000 -0.25000E+00  0.22178E-01 -0.25000E+00  0.22178E-01 -0.53933E-01 -0.15777E+03  0.13965E+03 -0.15778E+03  0.12197E+03 -0.31378E+02 -0.26423E+03 -0.29007E+03 -0.28248E+03  0.00000E+00  0.86933E-02  0.16564E+02  0.16768E+03  0.99357E+01   4966  0.00000E+00      0.000
     692.0000  0.00000E+00  0.65786E-01 -0.17995E-08  0.65786E-01 -0.53601E-01 -0.15777E+03  0.13972E+03 -0.15779E+03  0.12204E+03 -0.31432E+02 -0.30769E+03 -0.30006E+03 -0.28298E+03  0.00000E+00  0.86933E-02  0.16456E+02  0.16768E+03  0.99357E+01   4970  0.00000E+00      0.000
     693.0000  0.65650E-02  0.69808E-01  0.65653E-02  0.69808E-01 -0.52984E-01 -0.15777E+03  0.13979E+03 -0.15778E+03  0.12211E+03 -0.31485E+02 -0.32835E+03 -0.31289E+03 -0.28392E+03  0.00000E+00  0.86933E-02  0.16327E+02  0.16768E+03  0.99422E+01   4972  0.00000E+00      0.000
     694.0000 -0.28000E+00  0.20262E-01 -0.28000E+00  0.20262E-01 -0.52272E-01 -0.15805E+03  0.13981E+03 -0.15806E+03  0.12213E+03 -0.31538E+02 -0.25429E+03 -0.28445E+03 -0.28498E+03  0.00000E+00  0.87057E-02  0.16534E+02  0.16796E+03  0.99422E+01   4985  0.00000E+00      0.000
     695.0000  0.00000E+00  0.21946E-01  0.69207E-06  0.21946E-01 -0.51497E-01 -0.15805E+03  0.13983E+03 -0.15806E+03  0.12215E+03 -0.31589E+02 -0.29754E+03 -0.29275E+03 -0.28615E+03  0.00000E+00  0.87057E-02  0.16461E+02  0.16796E+03  0.99422E+01   4989  0.00000E+00      0.000
     696.0000  0.60815E-01  0.11646E-01  0.60815E-01  0.11646E-01 -0.50784E-01 -0.15799E+03  0.13984E+03 -0.15800E+03  0.12216E+03 -0.31640E+02 -0.32949E+03 -0.30658E+03 -0.28721E+03  0.00000E+00  0.87057E-02  0.16334E+02  0.16796E+03  0.10003E+02   4991  0.00000E+00      0.000
     697.0000  0.63464E-01  0.11737E-01  0.63464E-01  0.11737E-01 -0.50162E-01 -0.15792E+03  0.13985E+03 -0.15793E+03  0.12218E+03 -0.31691E+02 -0.35082E+03 -0.32007E+03 -0.28816E+03  0.00000E+00  0.87057E-02  0.16209E+02  0.16796E+03  0.10067E+02   4993  0.00000E+00      0.000
     698.0000 -0.37836E+00  0.22131E-01 -0.37836E+00  0.22131E-01 -0.49577E-01 -0.15830E+03  0.13987E+03 -0.15831E+03  0.12220E+03 -0.31740E+02 -0.23903E+03 -0.27896E+03 -0.28904E+03  0.00000E+00  0.87083E-02  0.16515E+02  0.16834E+03  0.10068E+02   5006  0.00000E+00      0.000
     699.0000 -0.56818E+00  0.24121E-01 -0.56818E+00  0.24121E-01 -0.48973E-01 -0.15887E+03  0.13990E+03 -0.15888E+03  0.12222E+03 -0.31790E+02 -0.19559E+03 -0.23608E+03 -0.28995E+03  0.00000E+00  0.87088E-02  0.17010E+02  0.16893E+03  0.10090E+02   5019  0.00000E+00      0.000
     700.0000 -0.30273E+00  0.25364E-01 -0.30273E+00  0.25364E-01 -0.48496E-01 -0.15917E+03  0.13992E+03 -0.15918E+03  0.12225E+03 -0.31838E+02 -0.20754E+03 -0.22802E+03 -0.29067E+03  0.00000E+00  0.87091E-02  0.17239E+02  0.16924E+03  0.10097E+02   5032  0.00000E+00      0.000
     701.0000 -0.96000E+00  0.20715E-01 -0.96000E+00  0.20715E-01 -0.48807E-01 -0.16013E+03  0.13994E+03 -0.16014E+03  0.12227E+03 -0.31887E+02 -0.15068E+03 -0.18205E+03 -0.29019E+03  0.00000E+00  0.87102E-02  0.18129E+02  0.17020E+03  0.10097E+02   5045  0.00000E+00      0.000
     702.0000 -0.57872E-01  0.25553E-01 -0.57873E-01  0.25553E-01 -0.50988E-01 -0.16019E+03  0.13997E+03 -0.16020E+03  0.12229E+03 -0.31937E+02 -0.20355E+03 -0.20324E+03 -0.28689E+03  0.00000E+00  0.87114E-02  0.18112E+02  0.17028E+03  0.10119E+02   5058  0.00000E+00      0.000
     703.0000 -0.27000E+00  0.27508E-01 -0.27000E+00  0.27508E-01 -0.56262E-01 -0.16046E+03  0.14000E+03 -0.16047E+03  0.12232E+03 -0.31991E+02 -0.19326E+03 -0.20292E+03 -0.27896E+03  0.00000E+00  0.87119E-02  0.18301E+02  0.17055E+03  0.10119E+02   5071  0.00000E+00      0.000
